temp_x_1,temp_x_2,temp_x_3,temp_x_4,temp_x_5,temp_x_6,temp_x_7,temp_x_8
0.955,0.949,0.583,0.854,0.864,0.237,0.377,0.464
0.958,0.955,0.546,0.871,0.867,0.216,0.386,0.479
0.962,0.956,0.525,0.878,0.867,0.205,0.393,0.436
0.961,0.96,0.508,0.886,0.869,0.197,0.398,0.496
0.964,0.969,0.471,0.904,0.874,0.174,0.406,0.485
0.967,0.976,0.435,0.921,0.879,0.152,0.412,0.46
0.968,0.982,0.395,0.938,0.882,0.129,0.425,0.441
0.967,0.986,0.354,0.953,0.883,0.111,0.441,0.45
0.968,0.987,0.309,0.966,0.882,0.095,0.458,0.447
0.974,0.981,0.28,0.969,0.876,0.091,0.472,0.403
0.982,0.969,0.256,0.975,0.862,0.08,0.495,0.364
0.987,0.956,0.237,0.978,0.848,0.073,0.515,0.325
0.985,0.936,0.211,0.98,0.828,0.066,0.546,0.317
0.982,0.918,0.205,0.975,0.811,0.071,0.571,0.351
0.979,0.892,0.203,0.965,0.786,0.079,0.596,0.4
0.972,0.87,0.207,0.955,0.767,0.087,0.608,0.448
0.953,0.874,0.212,0.952,0.773,0.093,0.602,0.527
0.944,0.876,0.216,0.951,0.776,0.097,0.598,0.614
0.926,0.881,0.227,0.947,0.784,0.105,0.587,0.656
0.914,0.886,0.236,0.944,0.791,0.111,0.577,0.73
0.894,0.894,0.254,0.938,0.802,0.123,0.561,0.764
0.867,0.904,0.28,0.928,0.817,0.14,0.54,0.76
0.841,0.915,0.307,0.919,0.832,0.157,0.517,0.773
0.813,0.925,0.336,0.908,0.847,0.176,0.494,0.767
0.787,0.933,0.363,0.898,0.86,0.195,0.475,0.782
0.762,0.944,0.389,0.889,0.874,0.211,0.453,0.793
0.739,0.958,0.41,0.883,0.892,0.223,0.431,0.813
0.744,0.976,0.44,0.881,0.911,0.229,0.402,0.807
0.757,0.983,0.475,0.871,0.918,0.24,0.375,0.83
0.775,0.985,0.511,0.86,0.92,0.25,0.349,0.834
0.802,0.987,0.543,0.852,0.92,0.256,0.325,0.846
0.847,0.988,0.551,0.855,0.916,0.244,0.31,0.853
0.884,0.987,0.542,0.863,0.91,0.229,0.308,0.88
0.924,0.985,0.524,0.874,0.902,0.209,0.312,0.883
0.936,0.983,0.517,0.876,0.899,0.204,0.312,0.67
0.94,0.983,0.517,0.875,0.899,0.204,0.31,0.609
0.944,0.983,0.52,0.875,0.898,0.204,0.307,0.673
0.949,0.983,0.522,0.875,0.897,0.202,0.306,0.752
0.949,0.983,0.522,0.875,0.898,0.202,0.306,0.612
0.95,0.982,0.522,0.876,0.897,0.201,0.308,0.673
0.95,0.982,0.521,0.876,0.896,0.201,0.308,0.604
0.95,0.982,0.521,0.876,0.896,0.201,0.309,0.55
0.951,0.981,0.521,0.876,0.896,0.201,0.31,0.606
0.958,0.968,0.52,0.873,0.883,0.204,0.326,0.558
0.964,0.95,0.525,0.865,0.866,0.213,0.345,0.495
0.97,0.927,0.532,0.854,0.844,0.224,0.369,0.465
0.973,0.912,0.537,0.846,0.83,0.231,0.38,0.422
0.973,0.892,0.547,0.835,0.813,0.241,0.391,0.385
0.972,0.863,0.56,0.819,0.787,0.255,0.408,0.394
0.959,0.847,0.564,0.809,0.775,0.267,0.42,0.469
0.948,0.847,0.562,0.807,0.776,0.271,0.422,0.527
0.934,0.846,0.56,0.804,0.777,0.277,0.425,0.638
0.917,0.845,0.557,0.801,0.778,0.284,0.428,0.7
0.907,0.845,0.555,0.8,0.779,0.287,0.431,0.756
0.874,0.842,0.544,0.799,0.779,0.292,0.445,0.789
0.841,0.831,0.534,0.794,0.772,0.302,0.468,0.766
0.808,0.813,0.531,0.783,0.757,0.318,0.497,0.77
0.783,0.792,0.535,0.769,0.74,0.335,0.522,0.779
0.766,0.772,0.551,0.752,0.724,0.355,0.537,0.803
0.752,0.751,0.575,0.732,0.707,0.378,0.547,0.807
0.743,0.729,0.6,0.711,0.689,0.4,0.556,0.815
0.739,0.708,0.627,0.691,0.672,0.42,0.56,0.831
0.738,0.688,0.658,0.671,0.656,0.44,0.559,0.843
0.742,0.671,0.692,0.651,0.642,0.458,0.554,0.855
0.769,0.667,0.724,0.641,0.639,0.467,0.539,0.838
0.814,0.666,0.72,0.648,0.634,0.452,0.537,0.824
0.86,0.665,0.709,0.659,0.628,0.434,0.539,0.813
0.901,0.665,0.699,0.668,0.623,0.418,0.542,0.792
0.916,0.664,0.697,0.67,0.621,0.414,0.543,0.606
0.92,0.664,0.699,0.67,0.621,0.414,0.542,0.676
0.922,0.664,0.699,0.67,0.621,0.413,0.542,0.753
0.924,0.663,0.699,0.67,0.62,0.413,0.543,0.642
0.924,0.663,0.699,0.67,0.62,0.413,0.543,0.564
0.924,0.663,0.699,0.67,0.62,0.413,0.544,0.649
0.926,0.662,0.697,0.671,0.619,0.412,0.545,0.699
0.927,0.662,0.697,0.671,0.618,0.412,0.546,0.546
0.927,0.66,0.698,0.67,0.617,0.413,0.548,0.639
0.929,0.647,0.701,0.663,0.605,0.419,0.563,0.595
0.933,0.624,0.709,0.65,0.583,0.432,0.595,0.604
0.935,0.609,0.713,0.642,0.57,0.44,0.612,0.563
0.939,0.578,0.722,0.625,0.541,0.451,0.634,0.552
0.941,0.554,0.73,0.612,0.52,0.46,0.647,0.52
0.941,0.525,0.746,0.593,0.495,0.473,0.66,0.508
0.94,0.498,0.762,0.574,0.472,0.487,0.672,0.537
0.926,0.5,0.765,0.572,0.475,0.491,0.666,0.6
0.913,0.501,0.768,0.569,0.477,0.495,0.663,0.7
0.9,0.501,0.772,0.566,0.479,0.5,0.661,0.758
0.878,0.504,0.781,0.561,0.483,0.509,0.654,0.809
0.841,0.513,0.794,0.555,0.496,0.52,0.633,0.823
0.803,0.528,0.785,0.561,0.513,0.519,0.612,0.828
0.824,0.535,0.758,0.579,0.515,0.496,0.616,0.849
0.856,0.538,0.777,0.577,0.518,0.497,0.606,0.885
0.878,0.546,0.804,0.576,0.526,0.499,0.584,0.912
0.903,0.555,0.784,0.592,0.531,0.477,0.582,0.874
0.919,0.566,0.761,0.608,0.537,0.46,0.584,0.836
0.92,0.568,0.76,0.609,0.538,0.459,0.583,0.737
0.919,0.572,0.759,0.612,0.543,0.457,0.58,0.811
0.92,0.582,0.755,0.618,0.551,0.453,0.576,0.726
0.921,0.582,0.753,0.618,0.551,0.452,0.577,0.776
0.928,0.58,0.745,0.622,0.547,0.447,0.584,0.71
0.935,0.579,0.729,0.628,0.545,0.437,0.591,0.654
0.941,0.579,0.71,0.636,0.543,0.426,0.599,0.611
0.949,0.579,0.675,0.651,0.538,0.406,0.614,0.593
0.952,0.579,0.664,0.655,0.537,0.4,0.618,0.513
0.957,0.579,0.632,0.667,0.534,0.384,0.631,0.48
0.964,0.579,0.595,0.682,0.531,0.363,0.646,0.466
0.967,0.579,0.566,0.693,0.528,0.348,0.658,0.432
0.97,0.58,0.529,0.708,0.525,0.328,0.673,0.414
0.971,0.582,0.486,0.725,0.523,0.305,0.687,0.412
0.97,0.585,0.448,0.74,0.523,0.286,0.7,0.393
0.969,0.588,0.411,0.755,0.523,0.266,0.713,0.419
0.969,0.591,0.373,0.771,0.522,0.245,0.726,0.434
0.969,0.594,0.33,0.788,0.521,0.222,0.74,0.453
0.971,0.598,0.295,0.804,0.522,0.201,0.748,0.476
0.973,0.604,0.258,0.82,0.524,0.178,0.753,0.454
0.976,0.611,0.22,0.838,0.527,0.154,0.759,0.463
0.965,0.616,0.199,0.843,0.532,0.149,0.755,0.51
0.951,0.615,0.202,0.839,0.533,0.155,0.756,0.586
0.936,0.611,0.206,0.834,0.531,0.162,0.757,0.649
0.926,0.608,0.208,0.831,0.529,0.167,0.759,0.721
0.908,0.601,0.212,0.823,0.524,0.176,0.763,0.766
0.878,0.586,0.218,0.81,0.513,0.191,0.771,0.795
0.844,0.568,0.237,0.79,0.5,0.214,0.776,0.797
0.819,0.553,0.262,0.769,0.489,0.238,0.776,0.798
0.796,0.537,0.295,0.746,0.479,0.265,0.773,0.804
0.779,0.524,0.325,0.726,0.47,0.288,0.769,0.831
0.765,0.509,0.359,0.704,0.46,0.312,0.763,0.855
0.76,0.497,0.386,0.687,0.451,0.33,0.758,0.893
0.757,0.48,0.42,0.666,0.439,0.351,0.754,0.89
0.757,0.463,0.453,0.645,0.426,0.371,0.751,0.905
0.758,0.446,0.49,0.623,0.413,0.392,0.745,0.916
0.759,0.43,0.531,0.6,0.402,0.416,0.737,0.918
0.759,0.416,0.576,0.576,0.393,0.441,0.726,0.908
0.761,0.403,0.617,0.555,0.386,0.463,0.717,0.902
0.765,0.394,0.66,0.535,0.381,0.486,0.705,0.912
0.772,0.387,0.701,0.518,0.379,0.506,0.694,0.914
0.79,0.378,0.739,0.501,0.373,0.522,0.687,0.908
0.832,0.364,0.736,0.503,0.357,0.512,0.699,0.899
0.861,0.36,0.709,0.516,0.349,0.491,0.714,0.896
0.901,0.36,0.694,0.527,0.346,0.474,0.722,0.879
0.92,0.361,0.711,0.525,0.347,0.478,0.715,0.837
0.92,0.361,0.711,0.525,0.347,0.478,0.715,0.762
0.924,0.363,0.725,0.521,0.35,0.484,0.708,0.815
0.924,0.364,0.728,0.52,0.351,0.485,0.704,0.744
0.924,0.368,0.73,0.521,0.356,0.485,0.699,0.794
0.924,0.37,0.729,0.523,0.358,0.483,0.697,0.734
0.935,0.363,0.716,0.526,0.349,0.477,0.712,0.685
0.94,0.351,0.711,0.523,0.338,0.476,0.725,0.636
0.944,0.328,0.707,0.513,0.316,0.477,0.743,0.604
0.947,0.298,0.7,0.501,0.288,0.478,0.765,0.572
0.953,0.285,0.67,0.507,0.272,0.463,0.785,0.549
0.958,0.28,0.636,0.518,0.263,0.445,0.8,0.525
0.96,0.278,0.621,0.523,0.26,0.436,0.807,0.477
0.966,0.277,0.588,0.535,0.256,0.419,0.819,0.448
0.963,0.281,0.582,0.539,0.259,0.414,0.813,0.502
0.963,0.299,0.561,0.556,0.273,0.396,0.795,0.527
0.966,0.315,0.541,0.572,0.286,0.381,0.789,0.493
0.964,0.344,0.531,0.59,0.312,0.37,0.772,0.506
0.964,0.375,0.52,0.61,0.339,0.359,0.756,0.503
0.965,0.404,0.508,0.628,0.364,0.347,0.743,0.488
0.943,0.414,0.497,0.632,0.374,0.348,0.74,0.562
0.928,0.414,0.497,0.629,0.375,0.353,0.738,0.638
0.921,0.414,0.496,0.628,0.375,0.354,0.737,0.691
0.905,0.413,0.494,0.626,0.375,0.357,0.738,0.753
0.888,0.412,0.491,0.624,0.375,0.36,0.739,0.805
0.85,0.4,0.5,0.61,0.367,0.378,0.744,0.787
0.828,0.391,0.531,0.59,0.363,0.401,0.736,0.79
0.812,0.382,0.565,0.57,0.36,0.424,0.726,0.793
0.807,0.381,0.604,0.554,0.363,0.446,0.712,0.796
0.805,0.381,0.643,0.539,0.367,0.467,0.697,0.803
0.801,0.381,0.68,0.525,0.371,0.487,0.683,0.823
0.8,0.38,0.717,0.512,0.374,0.504,0.671,0.847
0.805,0.379,0.759,0.497,0.376,0.524,0.658,0.845
0.848,0.379,0.754,0.508,0.373,0.508,0.665,0.832
0.882,0.379,0.727,0.523,0.368,0.486,0.678,0.837
0.918,0.379,0.712,0.534,0.365,0.47,0.686,0.804
0.92,0.379,0.713,0.534,0.365,0.47,0.686,0.747
0.93,0.379,0.715,0.535,0.364,0.468,0.686,0.696
0.932,0.379,0.713,0.536,0.364,0.467,0.687,0.633
0.94,0.384,0.683,0.551,0.364,0.448,0.693,0.603
0.946,0.387,0.648,0.566,0.363,0.427,0.703,0.579
0.951,0.39,0.62,0.578,0.363,0.412,0.71,0.539
0.955,0.392,0.601,0.586,0.363,0.401,0.716,0.485
0.961,0.396,0.563,0.602,0.363,0.381,0.727,0.469
0.963,0.401,0.526,0.618,0.363,0.361,0.738,0.45
0.964,0.406,0.488,0.635,0.364,0.34,0.75,0.438
0.963,0.413,0.451,0.653,0.367,0.318,0.76,0.452
0.965,0.424,0.413,0.672,0.373,0.296,0.768,0.473
0.968,0.434,0.376,0.691,0.379,0.274,0.777,0.479
0.969,0.444,0.339,0.71,0.385,0.252,0.786,0.466
0.97,0.453,0.303,0.728,0.389,0.231,0.795,0.446
0.975,0.463,0.264,0.748,0.394,0.207,0.803,0.442
0.977,0.473,0.231,0.765,0.4,0.188,0.811,0.418
0.957,0.476,0.218,0.767,0.404,0.188,0.813,0.531
0.945,0.475,0.217,0.765,0.404,0.19,0.814,0.586
0.928,0.473,0.215,0.762,0.403,0.195,0.815,0.707
0.919,0.471,0.213,0.76,0.402,0.198,0.817,0.758
0.901,0.467,0.206,0.758,0.398,0.2,0.824,0.806
0.854,0.456,0.203,0.747,0.391,0.213,0.828,0.819
0.818,0.445,0.22,0.73,0.385,0.233,0.825,0.812
0.787,0.432,0.251,0.707,0.378,0.26,0.817,0.821
0.765,0.422,0.283,0.686,0.372,0.285,0.808,0.825
0.746,0.411,0.318,0.665,0.367,0.31,0.799,0.842
0.732,0.4,0.353,0.644,0.361,0.334,0.789,0.85
0.723,0.391,0.39,0.624,0.357,0.357,0.778,0.863
0.718,0.384,0.428,0.607,0.354,0.378,0.767,0.878
0.715,0.38,0.468,0.59,0.354,0.399,0.755,0.876
0.716,0.379,0.508,0.575,0.356,0.419,0.741,0.886
0.728,0.379,0.55,0.563,0.36,0.435,0.728,0.888
0.776,0.379,0.548,0.573,0.356,0.42,0.734,0.884
0.812,0.379,0.527,0.587,0.352,0.4,0.745,0.878
0.848,0.379,0.501,0.601,0.347,0.378,0.758,0.872
0.895,0.377,0.496,0.609,0.342,0.364,0.765,0.877
0.913,0.377,0.51,0.607,0.342,0.367,0.761,0.833
0.931,0.377,0.518,0.607,0.342,0.367,0.759,0.784
0.933,0.377,0.517,0.607,0.342,0.366,0.759,0.689
0.938,0.377,0.515,0.608,0.341,0.364,0.761,0.618
0.939,0.374,0.514,0.607,0.338,0.364,0.764,0.683
0.941,0.361,0.51,0.603,0.326,0.364,0.775,0.636
0.946,0.332,0.492,0.596,0.297,0.357,0.799,0.624
0.952,0.32,0.462,0.602,0.282,0.342,0.818,0.599
0.956,0.316,0.435,0.61,0.276,0.327,0.83,0.553
0.962,0.315,0.401,0.622,0.271,0.309,0.843,0.524
0.967,0.314,0.367,0.635,0.267,0.29,0.856,0.499
0.969,0.314,0.354,0.64,0.265,0.283,0.861,0.451
0.971,0.314,0.314,0.653,0.261,0.264,0.874,0.436
0.969,0.313,0.274,0.667,0.256,0.243,0.889,0.452
0.973,0.311,0.235,0.68,0.25,0.221,0.904,0.447
0.978,0.31,0.204,0.692,0.246,0.203,0.917,0.418
0.98,0.31,0.188,0.696,0.244,0.197,0.921,0.362
0.982,0.305,0.155,0.705,0.236,0.18,0.936,0.392
0.969,0.304,0.148,0.705,0.235,0.179,0.937,0.467
0.958,0.304,0.151,0.703,0.235,0.183,0.935,0.529
0.953,0.303,0.155,0.701,0.236,0.186,0.933,0.586
0.935,0.301,0.175,0.69,0.236,0.201,0.925,0.624
0.924,0.298,0.19,0.681,0.236,0.213,0.92,0.715
0.914,0.296,0.203,0.674,0.236,0.223,0.915,0.77
0.892,0.29,0.233,0.656,0.235,0.245,0.903,0.786
0.869,0.285,0.264,0.638,0.234,0.268,0.892,0.79
0.845,0.278,0.295,0.62,0.232,0.292,0.881,0.795
0.821,0.269,0.329,0.599,0.229,0.317,0.869,0.797
0.794,0.259,0.366,0.575,0.225,0.345,0.857,0.797
0.769,0.248,0.405,0.551,0.22,0.373,0.844,0.811
0.746,0.237,0.445,0.526,0.215,0.402,0.831,0.818
0.733,0.229,0.476,0.508,0.212,0.422,0.822,0.844
0.722,0.221,0.513,0.489,0.209,0.445,0.812,0.849
0.716,0.213,0.552,0.47,0.206,0.467,0.802,0.843
0.712,0.205,0.593,0.45,0.203,0.491,0.792,0.845
0.71,0.195,0.639,0.428,0.2,0.516,0.782,0.839
0.71,0.186,0.681,0.407,0.196,0.54,0.773,0.847
0.711,0.177,0.721,0.389,0.192,0.56,0.766,0.844
0.714,0.168,0.759,0.37,0.188,0.58,0.76,0.857
0.724,0.156,0.798,0.352,0.181,0.6,0.757,0.857
0.767,0.144,0.808,0.349,0.169,0.597,0.771,0.865
0.798,0.143,0.783,0.364,0.164,0.577,0.786,0.859
0.83,0.143,0.754,0.38,0.16,0.555,0.802,0.858
0.868,0.143,0.736,0.393,0.156,0.538,0.816,0.854
0.915,0.143,0.75,0.395,0.156,0.537,0.822,0.863
0.923,0.143,0.752,0.396,0.156,0.536,0.823,0.792
0.935,0.143,0.752,0.398,0.156,0.533,0.826,0.689
0.948,0.143,0.752,0.4,0.156,0.531,0.828,0.563
0.95,0.141,0.752,0.4,0.153,0.53,0.831,0.513
0.949,0.112,0.748,0.385,0.127,0.534,0.856,0.531
0.946,0.084,0.748,0.369,0.101,0.541,0.882,0.539
0.944,0.063,0.749,0.357,0.083,0.545,0.896,0.576
0.942,0.042,0.748,0.346,0.065,0.549,0.91,0.617
0.929,0.037,0.756,0.338,0.062,0.556,0.908,0.679
0.918,0.038,0.767,0.331,0.064,0.566,0.9,0.735
0.903,0.038,0.779,0.324,0.066,0.575,0.893,0.79
0.871,0.038,0.799,0.312,0.07,0.591,0.878,0.813
0.834,0.038,0.819,0.299,0.073,0.608,0.861,0.817
0.795,0.04,0.829,0.289,0.077,0.62,0.844,0.835
0.757,0.048,0.819,0.291,0.084,0.618,0.821,0.859
0.762,0.067,0.793,0.312,0.099,0.597,0.804,0.866
0.786,0.081,0.767,0.334,0.107,0.575,0.809,0.856
0.819,0.087,0.752,0.349,0.109,0.56,0.819,0.884
0.855,0.088,0.78,0.346,0.113,0.566,0.82,0.906
0.901,0.095,0.769,0.362,0.116,0.55,0.827,0.91
0.917,0.098,0.756,0.371,0.117,0.539,0.829,0.845
0.933,0.101,0.738,0.382,0.117,0.524,0.832,0.77
0.94,0.102,0.73,0.386,0.117,0.518,0.832,0.702
0.94,0.103,0.73,0.386,0.118,0.519,0.832,0.628
0.94,0.103,0.728,0.387,0.118,0.517,0.832,0.695
0.941,0.103,0.722,0.389,0.117,0.514,0.834,0.622
0.947,0.103,0.688,0.402,0.113,0.495,0.845,0.592
0.95,0.103,0.654,0.415,0.109,0.476,0.856,0.566
0.954,0.103,0.61,0.432,0.104,0.452,0.869,0.553
0.956,0.104,0.57,0.447,0.099,0.43,0.881,0.537
0.956,0.104,0.527,0.462,0.094,0.407,0.893,0.531
0.956,0.104,0.49,0.476,0.09,0.387,0.904,0.558
0.957,0.105,0.451,0.491,0.086,0.365,0.916,0.549
0.957,0.106,0.411,0.506,0.083,0.342,0.926,0.558
0.959,0.108,0.371,0.521,0.079,0.32,0.937,0.55
0.961,0.11,0.331,0.537,0.077,0.297,0.947,0.547
0.961,0.112,0.292,0.552,0.074,0.275,0.957,0.563
0.964,0.116,0.252,0.569,0.073,0.252,0.966,0.56
0.966,0.12,0.222,0.582,0.073,0.233,0.972,0.529
0.968,0.127,0.183,0.601,0.075,0.209,0.977,0.521
0.967,0.135,0.166,0.611,0.08,0.197,0.969,0.565
0.965,0.146,0.16,0.619,0.09,0.189,0.952,0.62
0.966,0.168,0.161,0.631,0.111,0.182,0.923,0.593
0.967,0.195,0.162,0.646,0.137,0.175,0.896,0.581
0.968,0.205,0.162,0.651,0.146,0.172,0.885,0.516
0.966,0.176,0.161,0.636,0.119,0.179,0.911,0.512
0.966,0.153,0.16,0.623,0.097,0.184,0.931,0.543
0.964,0.123,0.159,0.606,0.069,0.19,0.959,0.552
0.962,0.095,0.156,0.591,0.043,0.193,0.974,0.576
0.961,0.065,0.152,0.576,0.015,0.195,0.991,0.594
0.941,0.048,0.161,0.56,0.001,0.205,0.991,0.645
0.934,0.048,0.167,0.557,0.002,0.21,0.987,0.713
0.912,0.049,0.189,0.545,0.006,0.227,0.973,0.745
0.886,0.049,0.217,0.531,0.01,0.247,0.955,0.753
0.859,0.05,0.245,0.517,0.015,0.268,0.937,0.762
0.831,0.05,0.272,0.502,0.02,0.288,0.918,0.762
0.801,0.051,0.298,0.489,0.025,0.308,0.899,0.756
0.77,0.052,0.324,0.474,0.03,0.329,0.881,0.759
0.732,0.053,0.355,0.456,0.036,0.354,0.858,0.76
0.702,0.053,0.379,0.442,0.04,0.374,0.84,0.772
0.67,0.054,0.404,0.428,0.045,0.393,0.822,0.764
0.628,0.054,0.435,0.409,0.05,0.42,0.799,0.766
0.585,0.054,0.464,0.39,0.056,0.445,0.777,0.772
0.545,0.054,0.49,0.373,0.06,0.468,0.756,0.786
0.504,0.054,0.516,0.356,0.066,0.491,0.735,0.797
0.466,0.056,0.54,0.34,0.072,0.512,0.713,0.813
0.43,0.057,0.563,0.325,0.078,0.533,0.692,0.822
0.396,0.059,0.587,0.31,0.085,0.553,0.671,0.83
0.364,0.062,0.609,0.298,0.092,0.571,0.651,0.841
0.332,0.067,0.63,0.286,0.101,0.589,0.627,0.843
0.3,0.074,0.656,0.273,0.113,0.608,0.596,0.835
0.275,0.079,0.681,0.261,0.123,0.626,0.57,0.822
0.001,0.262,0.555,0.315,0.285,0.688,0.59,0.784
0.015,0.264,0.536,0.331,0.283,0.668,0.598,0.748
0.03,0.286,0.53,0.35,0.305,0.654,0.585,0.722
0.041,0.315,0.535,0.368,0.334,0.648,0.57,0.708
0.052,0.353,0.543,0.389,0.372,0.644,0.556,0.708
0.06,0.38,0.55,0.404,0.399,0.641,0.548,0.742
0.069,0.412,0.556,0.421,0.431,0.639,0.544,0.753
0.079,0.448,0.565,0.44,0.467,0.638,0.541,0.74
0.093,0.489,0.576,0.46,0.507,0.636,0.536,0.734
0.11,0.526,0.581,0.482,0.543,0.629,0.533,0.754
0.13,0.561,0.588,0.501,0.576,0.623,0.528,0.738
0.151,0.591,0.601,0.516,0.604,0.618,0.521,0.74
0.175,0.616,0.616,0.529,0.628,0.613,0.511,0.754
0.205,0.64,0.633,0.541,0.649,0.606,0.5,0.764
0.236,0.661,0.654,0.55,0.668,0.602,0.486,0.753
0.271,0.678,0.672,0.559,0.683,0.594,0.471,0.761
0.308,0.695,0.691,0.568,0.697,0.585,0.456,0.766
0.35,0.712,0.706,0.578,0.71,0.574,0.441,0.762
0.394,0.728,0.719,0.589,0.721,0.561,0.425,0.762
0.442,0.741,0.728,0.601,0.73,0.545,0.411,0.773
0.487,0.754,0.736,0.613,0.738,0.53,0.397,0.762
0.533,0.767,0.739,0.625,0.745,0.513,0.384,0.756
0.544,0.769,0.738,0.628,0.747,0.508,0.382,0.991
0.584,0.78,0.737,0.64,0.752,0.492,0.371,0.973
0.613,0.787,0.734,0.649,0.756,0.479,0.365,0.936
0.631,0.791,0.732,0.655,0.758,0.471,0.361,0.888
0.675,0.801,0.727,0.668,0.762,0.452,0.352,0.871
0.72,0.806,0.723,0.679,0.763,0.436,0.35,0.864
0.746,0.8,0.732,0.676,0.756,0.438,0.36,0.945
0.75,0.798,0.736,0.674,0.754,0.441,0.364,0.999
0.756,0.792,0.751,0.666,0.748,0.452,0.374,0.876
0.758,0.79,0.755,0.663,0.746,0.456,0.378,0.756
0.762,0.791,0.777,0.656,0.748,0.466,0.369,0.707
0.776,0.793,0.764,0.664,0.748,0.454,0.372,0.752
0.809,0.795,0.739,0.679,0.745,0.431,0.376,0.746
0.852,0.805,0.734,0.691,0.749,0.412,0.361,0.758
0.898,0.81,0.731,0.7,0.75,0.397,0.352,0.757
0.913,0.81,0.726,0.704,0.749,0.391,0.352,0.621
0.923,0.81,0.729,0.704,0.75,0.392,0.353,0.673
0.924,0.81,0.731,0.704,0.751,0.393,0.355,0.565
0.924,0.81,0.731,0.704,0.751,0.393,0.356,0.635
0.924,0.81,0.731,0.704,0.751,0.393,0.356,0.569
0.925,0.81,0.73,0.704,0.751,0.392,0.357,0.622
0.931,0.835,0.729,0.716,0.773,0.38,0.326,0.632
0.931,0.859,0.722,0.728,0.795,0.367,0.3,0.612
0.932,0.887,0.706,0.745,0.819,0.351,0.283,0.6
0.931,0.91,0.696,0.758,0.84,0.339,0.268,0.63
0.932,0.939,0.694,0.769,0.866,0.33,0.244,0.647
0.938,0.964,0.687,0.781,0.888,0.317,0.224,0.622
0.943,0.981,0.68,0.791,0.902,0.307,0.212,0.574
0.945,0.993,0.672,0.798,0.912,0.299,0.205,0.519
0.928,0.983,0.699,0.781,0.907,0.324,0.209,0.544
0.916,0.976,0.716,0.77,0.903,0.338,0.21,0.589
0.896,0.965,0.738,0.754,0.897,0.36,0.212,0.616
0.868,0.951,0.758,0.738,0.89,0.382,0.221,0.633
0.831,0.943,0.768,0.727,0.887,0.401,0.233,0.653
0.793,0.936,0.76,0.723,0.884,0.412,0.254,0.672
0.781,0.922,0.757,0.717,0.872,0.42,0.275,0.722
0.81,0.911,0.744,0.722,0.858,0.409,0.291,0.75
0.845,0.912,0.722,0.735,0.854,0.388,0.294,0.72
0.87,0.92,0.747,0.733,0.864,0.392,0.277,0.757
0.904,0.93,0.729,0.748,0.869,0.368,0.267,0.744
0.915,0.931,0.717,0.755,0.867,0.359,0.269,0.581
0.923,0.931,0.712,0.758,0.867,0.354,0.269,0.663
0.929,0.933,0.71,0.76,0.867,0.351,0.267,0.556
0.928,0.934,0.712,0.76,0.869,0.351,0.265,0.61
0.928,0.935,0.711,0.76,0.87,0.351,0.264,0.689
0.928,0.937,0.71,0.762,0.872,0.349,0.262,0.619
0.933,0.943,0.687,0.773,0.874,0.335,0.267,0.55
0.935,0.943,0.676,0.778,0.873,0.328,0.272,0.606
0.938,0.943,0.662,0.784,0.872,0.32,0.279,0.542
0.94,0.943,0.649,0.789,0.871,0.313,0.284,0.481
0.946,0.947,0.612,0.806,0.872,0.292,0.296,0.495
0.952,0.951,0.573,0.823,0.872,0.269,0.309,0.477
0.954,0.953,0.559,0.83,0.872,0.261,0.314,0.43
0.959,0.956,0.528,0.844,0.873,0.243,0.327,0.402
0.961,0.962,0.492,0.86,0.876,0.224,0.339,0.379
0.964,0.97,0.454,0.878,0.88,0.202,0.351,0.389
0.968,0.976,0.417,0.895,0.882,0.181,0.365,0.375
0.969,0.978,0.392,0.905,0.883,0.168,0.375,0.336
0.972,0.979,0.353,0.92,0.881,0.148,0.393,0.332
0.975,0.979,0.314,0.935,0.878,0.129,0.413,0.326
0.973,0.981,0.279,0.949,0.878,0.112,0.431,0.348
0.974,0.988,0.242,0.966,0.882,0.091,0.444,0.362
0.977,0.995,0.206,0.983,0.886,0.069,0.454,0.343
0.979,1,0.181,0.994,0.889,0.055,0.464,0.303
0.983,0.981,0.189,0.986,0.875,0.069,0.493,0.273
0.987,0.963,0.196,0.977,0.859,0.078,0.507,0.227
0.993,0.936,0.203,0.966,0.835,0.088,0.528,0.205
0.993,0.909,0.2,0.958,0.812,0.095,0.557,0.185
0.989,0.889,0.199,0.95,0.794,0.101,0.574,0.231
0.983,0.876,0.199,0.945,0.782,0.106,0.585,0.282
0.975,0.867,0.201,0.94,0.776,0.112,0.592,0.332
0.963,0.863,0.202,0.937,0.773,0.117,0.598,0.403
0.958,0.863,0.202,0.936,0.773,0.119,0.599,0.454
0.946,0.862,0.203,0.934,0.774,0.123,0.601,0.515
0.938,0.862,0.204,0.933,0.775,0.126,0.602,0.58
0.93,0.862,0.204,0.931,0.776,0.129,0.604,0.637
0.905,0.862,0.207,0.927,0.779,0.139,0.606,0.679
0.871,0.867,0.225,0.918,0.789,0.156,0.595,0.704
0.839,0.874,0.247,0.908,0.801,0.174,0.58,0.733
0.812,0.882,0.272,0.898,0.814,0.192,0.562,0.749
0.786,0.893,0.301,0.888,0.829,0.211,0.538,0.766
0.765,0.904,0.328,0.879,0.844,0.226,0.514,0.778
0.748,0.916,0.358,0.87,0.859,0.242,0.488,0.781
